ST_CASE,VEH_NO,VIOLATION
483826,1,Speed greater than reasonable & prudent (not necessarily over the limit)
483826,2,
483826,3,
483827,1,None
483828,1,None
483829,1,None
483830,1,None
483831,1,None
483831,2,None
483831,3,None
483832,1,None
483833,1,None
483834,1,None
483835,1,None
483835,2,None
483836,1,None
483837,1,None
483838,1,None
483838,2,None
483839,1,None
483839,2,None
483839,3,None
483842,1,None
483843,1,None
483843,2,None
483844,1,None
483844,2,None
483844,3,None
483845,1,None
483846,1,None
483846,2,None
483848,1,None
483849,1,Manslaughter or homicide
483849,1,Pass on right (drive off pavement to pass)
483850,1,Manslaughter or homicide
483850,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
483850,2,None
483851,1,None
483851,2,None
483852,1,Unsafe or prohibited lane change
483852,2,None
483853,1,None
483854,1,Fleeing or eluding police
483855,1,None
483855,2,Failure to require restraint use (by self or passengers)
483855,3,None
483856,1,None
483857,1,None
483857,2,None
483858,1,"Speed related violations, generally"
483858,1,Following too closely
483858,1,Other driver license violations
483858,2,None
483859,1,None
483859,2,None
483860,1,None
483861,1,None
483863,1,None
483864,1,None
483865,1,None
483866,1,None
483866,2,None
483866,3,None
483867,1,None
483868,1,None
483868,2,None
483868,3,None
483869,1,None
483870,1,None
483870,2,None
483871,1,None
483871,2,None
483872,1,None
483873,1,None
483874,1,None
483874,2,None
483875,1,None
483876,1,None
483876,2,None
483877,1,None
483878,1,None
483879,1,None
483879,2,None
483880,1,Vehicle registration violations
483880,2,None
483881,1,None
483882,1,None
483883,1,Manslaughter or homicide
483883,1,Fleeing or eluding police
483884,1,None
483885,1,None
483885,2,None
483886,1,Manslaughter or homicide
483886,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
483886,2,None
483886,3,None
483887,1,None
483888,1,None
483888,2,None
483889,1,None
483889,2,None
483890,1,None
483890,2,None
483891,1,None
483892,1,None
483893,1,None
483894,1,None
483894,2,None
483895,1,None
483896,1,None
483896,2,None
483896,3,None
483897,1,None
483898,1,None
483898,2,None
483898,3,None
483899,1,None
483900,1,None
483900,2,None
483900,3,None
483901,1,None
483901,2,None
483901,3,None
483901,4,None
483901,5,None
483901,6,None
483902,1,None
483903,1,None
483903,2,None
483904,1,None
483905,1,None
483906,1,None
483906,2,None
483907,1,None
483907,2,None
483908,1,None
483909,1,None
483910,1,None
483910,2,None
483911,1,None
483912,1,None
483913,1,Manslaughter or homicide
483913,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
483913,2,None
483914,1,None
483915,1,Manslaughter or homicide
483915,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
483915,2,None
483916,1,Manslaughter or homicide
483916,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
483916,2,None
483917,1,None
483918,1,None
483919,1,Other driver license violations
483919,1,Driving uninsured vehicle
483919,2,None
483919,3,None
483920,1,None
483921,1,None
483921,2,None
483922,1,None
483922,2,None
483923,1,None
483924,1,None
483924,2,None
483924,3,None
483924,4,None
483924,5,None
483925,1,None
483925,2,None
483925,3,
483926,1,Manslaughter or homicide
483926,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
483926,2,None
483927,1,None
483927,2,None
483928,1,Fail to yield generally
483928,2,None
483929,1,None
483931,1,None
483932,1,None
483932,2,None
483933,1,Manslaughter or homicide
483934,1,None
483935,1,None
483936,1,"Turn, yield, signaling violations generally"
483936,2,None
483937,1,None
483937,2,None
483938,1,Speed greater than reasonable & prudent (not necessarily over the limit)
483938,2,None
483939,1,None
483939,2,None
483940,1,None
483940,2,None
483940,3,None
483940,4,None
483941,1,None
483942,1,None
483943,1,None
483944,1,None
483944,2,None
483945,1,None
483946,1,None
483947,1,None
483947,2,
483947,3,None
483947,4,
483948,1,None
483948,2,"Speed related violations, generally"
483948,2,Other driver license violations
483948,3,None
483948,4,None
483949,1,None
483949,2,None
483950,1,None
483951,1,None
483952,1,None
483953,1,None
483953,2,None
483954,1,None
483955,1,None
483956,1,None
483957,1,None
483958,1,None
483959,1,None
483959,2,None
483960,1,None
483961,1,None
483962,1,None
483963,1,None
483963,2,None
483963,3,None
483963,4,None
483963,5,None
483963,6,None
483963,7,None
483963,8,None
483964,1,None
483964,2,None
483965,1,None
483966,1,None
483967,1,None
483967,2,None
483968,1,None
483968,2,None
483969,1,None
483970,1,None
483970,2,None
483970,3,None
483970,4,None
483970,5,None
483971,1,None
483971,2,None
483972,1,None
483973,1,None
483974,1,None
483975,1,None
483976,1,None
483976,2,Other driver license violations
483976,3,Other driver license violations
483976,4,None
483977,1,None
483977,2,None
483978,1,None
483978,2,None
483979,1,None
483979,2,None
483980,1,None
483980,2,None
483980,3,None
483980,4,None
483982,1,None
483983,1,Manslaughter or homicide
483983,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
483983,2,None
483984,1,None
483985,1,None
483985,2,None
483986,1,None
483986,2,
483986,3,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
483987,1,None
483988,1,Manslaughter or homicide
483988,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
483988,2,None
483989,1,None
483989,2,None
483990,1,None
483991,1,None
483992,1,None
483993,1,None
483994,1,None
483995,1,None
483996,1,None
483997,1,None
483997,2,None
483998,1,None
483998,2,None
483998,3,None
483998,4,None
483999,1,None
484000,1,None
484001,1,None
484002,1,None
484002,2,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
484003,1,None
484003,2,None
484003,3,None
484004,1,None
484005,1,Manslaughter or homicide
484005,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
484006,1,None
484007,1,None
484007,2,None
484008,1,None
484008,2,
484009,1,None
484009,2,None
484010,1,None
484010,2,None
484010,3,None
484011,1,None
484012,1,None
484013,1,None
484014,1,None
484015,1,None
484016,1,None
484016,2,None
484017,1,None
484017,2,None
484017,3,None
484018,1,None
484018,2,None
484018,3,None
484018,4,None
484019,1,None
484019,2,None
484020,1,None
484021,1,None
484021,2,None
484022,1,Fail to yield generally
484022,1,Other driver license violations
484022,2,None
484023,1,None
484024,1,None
484025,1,None
484025,2,None
484026,1,Manslaughter or homicide
484026,1,Willful reckless driving; driving to endanger; negligent driving
484026,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
484027,1,None
484028,1,None
484028,2,None
484029,1,None
484030,1,None
484030,2,None
484032,1,None
484032,2,None
484033,1,None
484033,2,None
484033,3,None
484034,1,None
484035,1,None
484036,1,Fail to stop for red signal
484036,2,None
484037,1,None
484037,2,None
484038,1,None
484038,2,None
484039,1,None
484040,1,"Lane violations, generally"
484040,1,Vehicle registration violations
484040,1,Driving uninsured vehicle
484040,1,Failure to require restraint use (by self or passengers)
484041,1,None
484042,1,None
484043,1,None
484043,2,None
484043,3,Other driver license violations
484043,3,Driving uninsured vehicle
484044,1,None
484045,1,None
484045,2,None
484046,1,None
484047,1,Fail to yield generally
484047,2,None
484048,1,None
484049,1,Fail to yield generally
484049,2,None
484050,1,None
484051,1,None
484052,1,None
484052,2,None
484053,1,None
484053,2,None
484054,1,None
484054,2,None
484055,1,Manslaughter or homicide
484055,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
484055,2,None
484056,1,"Speed related violations, generally"
484056,2,None
484056,3,None
484057,1,None
484059,1,None
484059,2,None
484059,3,None
484059,4,None
484060,1,None
484061,1,None
484061,2,None
484062,1,None
484063,1,None
484064,1,None
484064,2,None
484065,1,None
484065,2,None
484066,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
484067,1,None
484068,1,None
484069,1,None
484070,1,None
484070,2,None
484070,3,None
484071,1,Fail to yield generally
484071,2,None
484072,1,None
484072,2,Other driver license violations
484072,2,Driving uninsured vehicle
484073,1,Fail to yield generally
484073,1,Other driver license violations
484073,2,None
484074,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
484075,1,None
484076,1,None
484077,1,Manslaughter or homicide
484077,2,None
484078,1,None
484079,1,None
484080,1,None
484081,1,Willful reckless driving; driving to endanger; negligent driving
484081,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
484081,2,None
484082,1,None
484082,2,None
484082,3,None
484082,4,None
484083,1,None
484083,2,None
484085,1,None
484085,2,None
484085,3,None
484086,1,Other driver license violations
484086,1,Driving uninsured vehicle
484086,2,None
484087,1,None
484088,1,"Lane violations, generally"
484088,2,None
484089,1,None
484090,1,None
484091,1,None
484092,1,None
484093,1,None
484093,2,None
484094,1,Fail to yield generally
484094,2,None
484095,1,"Speed related violations, generally"
484095,2,None
484096,1,None
484097,1,None
484097,2,None
484098,1,None
484099,1,None
484100,1,None
484101,1,None
484101,2,None
484102,1,None
484102,2,Speed greater than reasonable & prudent (not necessarily over the limit)
484103,1,None
484103,2,None
484103,3,None
490001,1,None
490002,1,None
490003,1,None
490005,1,None
490005,2,None
490006,1,Manslaughter or homicide
490006,1,Driving while impaired
490006,1,"Alcohol, drug, or impairment violations generally"
490007,1,
490007,2,None
490008,1,None
490009,1,None
490010,1,Manslaughter or homicide
490010,1,"Hit-and-run, fail to stop after crash"
490010,1,Illegal possession of alcohol or drugs
490010,1,"Driving on left, wrong side of road, generally"
490010,1,Other driver license violations
490010,2,None
490011,1,None
490011,2,None
490012,1,None
490014,1,None
490014,2,None
490015,1,None
490016,1,None
490017,1,None
490018,1,None
490019,1,None
490020,1,None
490021,1,None
490021,2,None
490022,1,None
490023,1,None
490023,2,None
490024,1,None
490024,2,None
490025,1,None
490025,2,None
490025,3,None
490026,1,None
490027,1,None
490028,1,None
490028,2,None
490029,1,None
490030,1,None
490030,2,None
490031,1,None
490032,1,None
490033,1,None
490034,1,None
490034,2,None
490035,1,None
490036,1,None
490037,1,None
490037,2,None
490038,1,Manslaughter or homicide
490038,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
490038,1,"Driving on left, wrong side of road, generally"
490038,1,"Lane violations, generally"
490038,1,"Driving where prohibited (sidewalk, limited access, off truck route)"
490038,2,None
490039,1,None
490039,2,None
490039,3,None
490039,4,None
490040,1,None
490040,2,None
490041,1,None
490042,1,None
490042,2,None
490043,1,None
490044,1,None
490044,2,None
490045,1,None
490047,1,None
490047,2,None
490048,1,None
490049,1,None
490050,1,None
490051,1,Manslaughter or homicide
490051,1,"Unsafe reckless (not willful, wanton reckless) driving"
490052,1,None
490053,1,None
490054,1,None
490055,1,None
490056,1,None
490057,1,Manslaughter or homicide
490057,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
490057,2,None
490058,1,Fail to yield generally
490058,1,Other driver license violations
490059,1,None
490059,2,None
490060,1,None
490061,1,None
490062,1,None
490063,1,None
490063,2,None
490064,1,None
490065,1,None
490065,2,None
490066,1,None
490067,1,None
490068,1,"Other moving violation (coasting, backing, opening door)"
490069,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
490069,1,Manslaughter or homicide
490069,1,"Hit-and-run, fail to stop after crash"
490070,1,None
490071,1,None
490072,1,None
490073,1,None
490073,2,None
490074,1,None
490075,1,None
490076,1,None
490076,2,None
490076,3,None
490076,4,None
490076,5,None
490076,6,None
490076,7,None
490076,8,None
490076,9,None
490076,10,None
490077,1,None
490078,1,None
490079,1,None
490080,1,None
490080,2,None
490081,1,None
490082,1,None
490082,2,None
490082,3,None
490082,4,None
490083,1,None
490084,1,None
490085,1,None
490086,1,Manslaughter or homicide
490086,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
490087,1,None
490088,1,None
490089,1,None
490090,1,None
490091,1,None
490092,1,Other driver license violations
490092,1,Driving uninsured vehicle
490092,1,Illegal possession of alcohol or drugs
490093,1,None
490094,1,None
490094,2,None
490095,1,None
490096,1,None
490097,1,None
490097,2,None
490098,1,None
490099,1,None
490100,1,Manslaughter or homicide
490100,1,Speeding (above the speed limit)
490101,1,None
490102,1,None
490102,2,None
490103,1,None
490103,2,None
490104,1,None
490105,1,None
490106,1,None
490106,2,None
490107,1,None
490107,2,None
490108,1,
490108,2,None
490109,1,None
490109,2,None
490110,1,None
490110,2,None
490111,1,None
490112,1,None
490112,2,None
490113,1,None
490113,2,None
490114,1,None
490115,1,None
490115,2,None
490116,1,None
490117,1,None
490118,1,None
490118,2,None
490119,1,None
490119,2,None
490120,1,None
490120,2,None
490120,3,None
490120,4,None
490120,5,None
490121,1,None
490121,2,None
490121,3,None
490122,1,None
490122,2,None
490124,1,None
490124,2,None
490125,1,"Lane violations, generally"
490125,1,Manslaughter or homicide
490125,1,"Inattentive, careless, improper driving, driving without due care"
490125,1,Speeding (above the speed limit)
490126,1,None
490126,2,None
490126,3,None
490126,4,None
490127,1,None
490128,1,None
490129,1,None
490130,1,None
490131,1,None
490132,1,None
490132,2,None
490133,1,None
490134,1,None
490135,1,None
490136,1,None
490137,1,None
490138,1,None
490139,1,None
490140,1,Willful reckless driving; driving to endanger; negligent driving
490140,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
490140,1,Illegal possession of alcohol or drugs
490140,2,None
490140,3,None
490141,1,None
490142,1,None
490143,1,None
490143,2,None
490144,1,None
490145,1,None
490146,1,None
490147,1,Other driver license violations
490148,1,None
490148,2,None
490148,3,None
490148,4,None
490149,1,None
490150,1,None
490150,2,None
490151,1,None
490151,2,None
490152,1,None
490153,1,None
490154,1,Illegal possession of alcohol or drugs
490154,1,"Lane violations, generally"
